train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.7118732929229736,0,49,,,,
0.5224229693412781,0,99,,,,
0.48157405853271484,0,149,,,,
0.5524829030036926,0,199,,,,
0.6244804263114929,0,249,,,,
0.5626057982444763,0,299,,,,
0.5654400587081909,0,349,,,,
0.5732252597808838,0,399,,,,
0.4507705569267273,0,449,,,,
,0,449,0.48507630825042725,0.7850000262260437,,
,0,449,,,0.7240277528762817,
0.36987534165382385,1,499,,,,
0.5533392429351807,1,549,,,,
0.42518991231918335,1,599,,,,
0.3068561553955078,1,649,,,,
0.33374470472335815,1,699,,,,
0.5755212903022766,1,749,,,,
0.43896448612213135,1,799,,,,
0.5183464884757996,1,849,,,,
0.5222482681274414,1,899,,,,
,1,899,0.4562928080558777,0.7931249737739563,,
,1,899,,,0.7840971946716309,
0.5660950541496277,2,949,,,,
0.32249000668525696,2,999,,,,
0.5753791928291321,2,1049,,,,
0.5797193646430969,2,1099,,,,
0.4017544984817505,2,1149,,,,
0.5935660600662231,2,1199,,,,
0.37619155645370483,2,1249,,,,
0.3369184136390686,2,1299,,,,
0.3643168807029724,2,1349,,,,
,2,1349,0.4376535415649414,0.824999988079071,,
,2,1349,,,0.8104861378669739,
0.35907766222953796,3,1399,,,,
0.5005680322647095,3,1449,,,,
0.4263511002063751,3,1499,,,,
0.47478726506233215,3,1549,,,,
0.7429224252700806,3,1599,,,,
0.1813846230506897,3,1649,,,,
0.26929330825805664,3,1699,,,,
0.39132967591285706,3,1749,,,,
0.2756437361240387,3,1799,,,,
,3,1799,0.44628703594207764,0.8087499737739563,,
,3,1799,,,0.8280555605888367,
0.5952463746070862,4,1849,,,,
0.2887326776981354,4,1899,,,,
0.45213496685028076,4,1949,,,,
0.26079705357551575,4,1999,,,,
0.3142787218093872,4,2049,,,,
0.5258097648620605,4,2099,,,,
0.4077589511871338,4,2149,,,,
0.34044137597084045,4,2199,,,,
0.4969683885574341,4,2249,,,,
,4,2249,0.42917999625205994,0.831250011920929,,
,4,2249,,,0.8326388597488403,
0.21358151733875275,5,2299,,,,
0.44549843668937683,5,2349,,,,
0.3377186059951782,5,2399,,,,
0.6305875182151794,5,2449,,,,
0.31850558519363403,5,2499,,,,
0.6501736044883728,5,2549,,,,
0.34945741295814514,5,2599,,,,
0.5108655095100403,5,2649,,,,
0.3055005371570587,5,2699,,,,
,5,2699,0.4099443852901459,0.8412500023841858,,
,5,2699,,,0.8393750190734863,
0.37802010774612427,6,2749,,,,
0.2900086045265198,6,2799,,,,
0.24569515883922577,6,2849,,,,
0.4764225482940674,6,2899,,,,
0.271845281124115,6,2949,,,,
0.3456287384033203,6,2999,,,,
0.38801777362823486,6,3049,,,,
0.3980807960033417,6,3099,,,,
0.3823851943016052,6,3149,,,,
,6,3149,0.4097822904586792,0.8299999833106995,,
,6,3149,,,0.8464583158493042,
0.30317604541778564,7,3199,,,,
0.3496585786342621,7,3249,,,,
0.5302326083183289,7,3299,,,,
0.3312720060348511,7,3349,,,,
0.24843648076057434,7,3399,,,,
0.1868680715560913,7,3449,,,,
0.28541797399520874,7,3499,,,,
0.3589737117290497,7,3549,,,,
0.3039957284927368,7,3599,,,,
,7,3599,0.40517523884773254,0.8318750262260437,,
,7,3599,,,0.8577777743339539,
0.4897334575653076,8,3649,,,,
0.47470390796661377,8,3699,,,,
0.32943713665008545,8,3749,,,,
0.2055264562368393,8,3799,,,,
0.3933716416358948,8,3849,,,,
0.5035216808319092,8,3899,,,,
0.5819323658943176,8,3949,,,,
0.220441997051239,8,3999,,,,
0.19091016054153442,8,4049,,,,
,8,4049,0.42203617095947266,0.8356249928474426,,
,8,4049,,,0.85958331823349,
0.37356048822402954,9,4099,,,,
0.40469738841056824,9,4149,,,,
0.7614653706550598,9,4199,,,,
0.46152397990226746,9,4249,,,,
0.14057578146457672,9,4299,,,,
0.24831965565681458,9,4349,,,,
0.2592877447605133,9,4399,,,,
0.31847551465034485,9,4449,,,,
0.5614665150642395,9,4499,,,,
,9,4499,0.40363216400146484,0.8368750214576721,,
,9,4499,,,0.8620833158493042,
0.23346206545829773,10,4549,,,,
0.1351582407951355,10,4599,,,,
0.47864964604377747,10,4649,,,,
0.4420236349105835,10,4699,,,,
0.361599862575531,10,4749,,,,
0.6003831028938293,10,4799,,,,
0.14231222867965698,10,4849,,,,
0.26869454979896545,10,4899,,,,
0.2861904501914978,10,4949,,,,
,10,4949,0.3716007471084595,0.8418750166893005,,
,10,4949,,,0.8642361164093018,
0.23476484417915344,11,4999,,,,
0.21863767504692078,11,5049,,,,
0.3509349822998047,11,5099,,,,
0.2091839760541916,11,5149,,,,
0.37670081853866577,11,5199,,,,
0.2618015706539154,11,5249,,,,
0.5044079422950745,11,5299,,,,
0.3860696256160736,11,5349,,,,
0.1984444111585617,11,5399,,,,
,11,5399,0.38539713621139526,0.8618749976158142,,
,11,5399,,,0.8685416579246521,
0.39175525307655334,12,5449,,,,
0.15800388157367706,12,5499,,,,
0.22719703614711761,12,5549,,,,
0.39222627878189087,12,5599,,,,
0.5089956521987915,12,5649,,,,
0.23694247007369995,12,5699,,,,
0.2376219779253006,12,5749,,,,
0.3642784655094147,12,5799,,,,
0.24009969830513,12,5849,,,,
,12,5849,0.37321552634239197,0.8568750023841858,,
,12,5849,,,0.8732638955116272,
0.20240725576877594,13,5899,,,,
0.33297768235206604,13,5949,,,,
0.32463502883911133,13,5999,,,,
0.3949068784713745,13,6049,,,,
0.3398895561695099,13,6099,,,,
0.20043419301509857,13,6149,,,,
0.09699030220508575,13,6199,,,,
0.2165796309709549,13,6249,,,,
0.3552526831626892,13,6299,,,,
,13,6299,0.39832213521003723,0.846875011920929,,
,13,6299,,,0.8725694417953491,
0.2733180820941925,14,6349,,,,
0.35031023621559143,14,6399,,,,
0.5254640579223633,14,6449,,,,
0.28951340913772583,14,6499,,,,
0.11750844120979309,14,6549,,,,
0.3749411106109619,14,6599,,,,
0.3745163083076477,14,6649,,,,
0.2768929898738861,14,6699,,,,
0.25873926281929016,14,6749,,,,
,14,6749,0.3858010470867157,0.8493750095367432,,
,14,6749,,,0.8753471970558167,
0.223667711019516,15,6799,,,,
0.5370384454727173,15,6849,,,,
0.24128225445747375,15,6899,,,,
0.26770535111427307,15,6949,,,,
0.46980932354927063,15,6999,,,,
0.16741380095481873,15,7049,,,,
0.35300859808921814,15,7099,,,,
0.2743481993675232,15,7149,,,,
0.3294161856174469,15,7199,,,,
,15,7199,0.40955445170402527,0.8481249809265137,,
,15,7199,,,0.8784722089767456,
0.5759102702140808,16,7249,,,,
0.23207871615886688,16,7299,,,,
0.18298014998435974,16,7349,,,,
0.2190210372209549,16,7399,,,,
0.7545409202575684,16,7449,,,,
0.14555977284908295,16,7499,,,,
0.18284621834754944,16,7549,,,,
0.23257286846637726,16,7599,,,,
0.24532529711723328,16,7649,,,,
,16,7649,0.3725290298461914,0.856249988079071,,
,16,7649,,,0.8815277814865112,
0.2511630058288574,17,7699,,,,
0.3064737915992737,17,7749,,,,
0.2953224778175354,17,7799,,,,
0.17533381283283234,17,7849,,,,
0.4538978338241577,17,7899,,,,
0.37393832206726074,17,7949,,,,
0.6191643476486206,17,7999,,,,
0.3322095572948456,17,8049,,,,
0.3464176654815674,17,8099,,,,
,17,8099,0.42544659972190857,0.8462499976158142,,
,17,8099,,,0.8850694298744202,
0.24396955966949463,18,8149,,,,
0.19556377828121185,18,8199,,,,
0.30370453000068665,18,8249,,,,
0.37828004360198975,18,8299,,,,
0.43519631028175354,18,8349,,,,
0.35773712396621704,18,8399,,,,
0.4625137448310852,18,8449,,,,
0.32483068108558655,18,8499,,,,
0.19301386177539825,18,8549,,,,
,18,8549,0.40788838267326355,0.856249988079071,,
,18,8549,,,0.8817360997200012,
0.3208068907260895,19,8599,,,,
0.1204196885228157,19,8649,,,,
0.20553988218307495,19,8699,,,,
0.2278873771429062,19,8749,,,,
0.3567698001861572,19,8799,,,,
0.13674722611904144,19,8849,,,,
0.19858720898628235,19,8899,,,,
0.23230603337287903,19,8949,,,,
0.2600111961364746,19,8999,,,,
,19,8999,0.4216885268688202,0.8493750095367432,,
,19,8999,,,0.8880555629730225,
0.4301084280014038,20,9049,,,,
0.28507521748542786,20,9099,,,,
0.40608566999435425,20,9149,,,,
0.32660701870918274,20,9199,,,,
0.28092601895332336,20,9249,,,,
0.3300553858280182,20,9299,,,,
0.45454245805740356,20,9349,,,,
0.14870388805866241,20,9399,,,,
0.41118207573890686,20,9449,,,,
,20,9449,0.40266087651252747,0.856249988079071,,
,20,9449,,,0.8884721994400024,
0.190360888838768,21,9499,,,,
0.24391447007656097,21,9549,,,,
0.17778372764587402,21,9599,,,,
0.22052490711212158,21,9649,,,,
0.34401535987854004,21,9699,,,,
0.3340674638748169,21,9749,,,,
0.12427480518817902,21,9799,,,,
0.1732652485370636,21,9849,,,,
0.1795341819524765,21,9899,,,,
,21,9899,0.43804168701171875,0.8575000166893005,,
,21,9899,,,0.8956249952316284,
0.18965688347816467,22,9949,,,,
0.26919737458229065,22,9999,,,,
0.18402820825576782,22,10049,,,,
0.2663317322731018,22,10099,,,,
0.24843809008598328,22,10149,,,,
0.17170290648937225,22,10199,,,,
0.29236680269241333,22,10249,,,,
0.325961709022522,22,10299,,,,
0.24552862346172333,22,10349,,,,
,22,10349,0.4582068622112274,0.8500000238418579,,
,22,10349,,,0.8940972089767456,
0.553451657295227,23,10399,,,,
0.3502763509750366,23,10449,,,,
0.16358818113803864,23,10499,,,,
0.2346266508102417,23,10549,,,,
0.210197314620018,23,10599,,,,
0.22797095775604248,23,10649,,,,
0.390899121761322,23,10699,,,,
0.4993850290775299,23,10749,,,,
0.14171291887760162,23,10799,,,,
,23,10799,0.4084780514240265,0.8581249713897705,,
,23,10799,,,0.8927778005599976,
0.2791467308998108,24,10849,,,,
0.2454887330532074,24,10899,,,,
0.22451083362102509,24,10949,,,,
0.35566961765289307,24,10999,,,,
0.1642753630876541,24,11049,,,,
0.25599485635757446,24,11099,,,,
0.2405853122472763,24,11149,,,,
0.20131143927574158,24,11199,,,,
0.19706755876541138,24,11249,,,,
,24,11249,0.46182769536972046,0.8500000238418579,,
,24,11249,,,0.8979166746139526,
0.09350984543561935,25,11299,,,,
0.27079933881759644,25,11349,,,,
0.21126621961593628,25,11399,,,,
0.1658015251159668,25,11449,,,,
0.45999592542648315,25,11499,,,,
0.23240433633327484,25,11549,,,,
0.18531282246112823,25,11599,,,,
0.14655089378356934,25,11649,,,,
0.2227015495300293,25,11699,,,,
,25,11699,0.44818443059921265,0.856249988079071,,
,25,11699,,,0.9015277624130249,
0.20453545451164246,26,11749,,,,
0.11900372058153152,26,11799,,,,
0.23105989396572113,26,11849,,,,
0.2699708342552185,26,11899,,,,
0.23402762413024902,26,11949,,,,
0.3064451515674591,26,11999,,,,
0.16549541056156158,26,12049,,,,
0.24702776968479156,26,12099,,,,
0.4765414893627167,26,12149,,,,
,26,12149,0.4066057503223419,0.8531249761581421,,
,26,12149,,,0.9010416865348816,
0.2290819138288498,27,12199,,,,
0.13419558107852936,27,12249,,,,
0.2033633440732956,27,12299,,,,
0.1557295322418213,27,12349,,,,
0.2377699464559555,27,12399,,,,
0.1926914006471634,27,12449,,,,
0.31920385360717773,27,12499,,,,
0.32022255659103394,27,12549,,,,
0.1942964643239975,27,12599,,,,
,27,12599,0.45832526683807373,0.8387500047683716,,
,27,12599,,,0.9072916507720947,
0.22348901629447937,28,12649,,,,
0.06901144236326218,28,12699,,,,
0.34143388271331787,28,12749,,,,
0.09392322599887848,28,12799,,,,
0.2165878713130951,28,12849,,,,
0.16370700299739838,28,12899,,,,
0.058610737323760986,28,12949,,,,
0.24096933007240295,28,12999,,,,
0.3709764778614044,28,13049,,,,
,28,13049,0.4200654923915863,0.8575000166893005,,
,28,13049,,,0.9026389122009277,
0.2084740251302719,29,13099,,,,
0.15506592392921448,29,13149,,,,
0.15339942276477814,29,13199,,,,
0.3792741000652313,29,13249,,,,
0.21665382385253906,29,13299,,,,
0.10647138953208923,29,13349,,,,
0.2534904479980469,29,13399,,,,
0.14276356995105743,29,13449,,,,
0.23047250509262085,29,13499,,,,
,29,13499,0.4536226987838745,0.8374999761581421,,
,29,13499,,,0.9092361330986023,
0.34408828616142273,30,13549,,,,
0.27130383253097534,30,13599,,,,
0.219034805893898,30,13649,,,,
0.21082910895347595,30,13699,,,,
0.16108918190002441,30,13749,,,,
0.21174512803554535,30,13799,,,,
0.254232257604599,30,13849,,,,
0.21068017184734344,30,13899,,,,
0.16102586686611176,30,13949,,,,
,30,13949,0.47131168842315674,0.840624988079071,,
,30,13949,,,0.9054861068725586,
0.22390136122703552,31,13999,,,,
0.22298742830753326,31,14049,,,,
0.08711284399032593,31,14099,,,,
0.2685639560222626,31,14149,,,,
0.4635860323905945,31,14199,,,,
0.4176650643348694,31,14249,,,,
0.42413458228111267,31,14299,,,,
0.2402753382921219,31,14349,,,,
0.26339784264564514,31,14399,,,,
,31,14399,0.4200652837753296,0.859375,,
,31,14399,,,0.9084028005599976,
0.1080729141831398,32,14449,,,,
0.3712630867958069,32,14499,,,,
0.15934307873249054,32,14549,,,,
0.1436101496219635,32,14599,,,,
0.38845309615135193,32,14649,,,,
0.26839911937713623,32,14699,,,,
0.2927268445491791,32,14749,,,,
0.13233506679534912,32,14799,,,,
0.2338232696056366,32,14849,,,,
,32,14849,0.4475456476211548,0.856249988079071,,
,32,14849,,,0.9131944179534912,
0.12481997907161713,33,14899,,,,
0.22018246352672577,33,14949,,,,
0.16104242205619812,33,14999,,,,
0.23268131911754608,33,15049,,,,
