train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.7165722846984863,0,49,,,,
0.4842914938926697,0,99,,,,
0.43194323778152466,0,149,,,,
0.554334819316864,0,199,,,,
0.6272609233856201,0,249,,,,
0.5324031114578247,0,299,,,,
0.4815317392349243,0,349,,,,
0.45481938123703003,0,399,,,,
0.4760762155056,0,449,,,,
,0,449,0.49122384190559387,0.7587500214576721,,
,0,449,,,0.7252777814865112,
0.44277915358543396,1,499,,,,
0.5608491897583008,1,549,,,,
0.36944133043289185,1,599,,,,
0.3387317955493927,1,649,,,,
0.3063238263130188,1,699,,,,
0.5513883829116821,1,749,,,,
0.5852900147438049,1,799,,,,
0.6077499389648438,1,849,,,,
0.6530302166938782,1,899,,,,
,1,899,0.47957608103752136,0.7818750143051147,,
,1,899,,,0.7829861044883728,
0.3909605145454407,2,949,,,,
0.30706456303596497,2,999,,,,
0.6631246209144592,2,1049,,,,
0.5972366333007812,2,1099,,,,
0.47636234760284424,2,1149,,,,
0.5374630689620972,2,1199,,,,
0.4581751525402069,2,1249,,,,
0.30038267374038696,2,1299,,,,
0.41909223794937134,2,1349,,,,
,2,1349,0.43373599648475647,0.815625011920929,,
,2,1349,,,0.8083333373069763,
0.2789379954338074,3,1399,,,,
0.3841019570827484,3,1449,,,,
0.4507099390029907,3,1499,,,,
0.5071046948432922,3,1549,,,,
0.6489012241363525,3,1599,,,,
0.2260267734527588,3,1649,,,,
0.2866949737071991,3,1699,,,,
0.34197574853897095,3,1749,,,,
0.27937206625938416,3,1799,,,,
,3,1799,0.4225043058395386,0.8206250071525574,,
,3,1799,,,0.8243749737739563,
0.5736077427864075,4,1849,,,,
0.36372026801109314,4,1899,,,,
0.6004765629768372,4,1949,,,,
0.2625609338283539,4,1999,,,,
0.2783971130847931,4,2049,,,,
0.5176814794540405,4,2099,,,,
0.4807923436164856,4,2149,,,,
0.26987847685813904,4,2199,,,,
0.4719231426715851,4,2249,,,,
,4,2249,0.42328816652297974,0.8212500214576721,,
,4,2249,,,0.8285416960716248,
0.27167248725891113,5,2299,,,,
0.3599623143672943,5,2349,,,,
0.24164067208766937,5,2399,,,,
0.4730459451675415,5,2449,,,,
0.4238976836204529,5,2499,,,,
0.6882518529891968,5,2549,,,,
0.38448092341423035,5,2599,,,,
0.5122263431549072,5,2649,,,,
0.31389981508255005,5,2699,,,,
,5,2699,0.40481194853782654,0.824999988079071,,
,5,2699,,,0.8368750214576721,
0.3835664391517639,6,2749,,,,
0.3186681866645813,6,2799,,,,
0.3779969811439514,6,2849,,,,
0.3421843349933624,6,2899,,,,
0.32579153776168823,6,2949,,,,
0.3373454511165619,6,2999,,,,
0.42696163058280945,6,3049,,,,
0.49628061056137085,6,3099,,,,
0.3914809226989746,6,3149,,,,
,6,3149,0.4229653477668762,0.8181250095367432,,
,6,3149,,,0.8441666960716248,
0.335313618183136,7,3199,,,,
0.35221418738365173,7,3249,,,,
0.6126088500022888,7,3299,,,,
0.3921375274658203,7,3349,,,,
0.24297694861888885,7,3399,,,,
0.2292996644973755,7,3449,,,,
0.33260276913642883,7,3499,,,,
0.29748833179473877,7,3549,,,,
0.39841169118881226,7,3599,,,,
,7,3599,0.4119819700717926,0.8293750286102295,,
,7,3599,,,0.8526389002799988,
0.5279550552368164,8,3649,,,,
