train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.7096742391586304,0,49,,,,
0.49861422181129456,0,99,,,,
0.4205957353115082,0,149,,,,
0.5291167497634888,0,199,,,,
0.6042013168334961,0,249,,,,
0.5099153518676758,0,299,,,,
0.5783389806747437,0,349,,,,
0.5542583465576172,0,399,,,,
0.4624306559562683,0,449,,,,
,0,449,0.49986207485198975,0.7637500166893005,,
,0,449,,,0.7275000214576721,
0.4305112063884735,1,499,,,,
0.6180158257484436,1,549,,,,
0.31664836406707764,1,599,,,,
0.25250673294067383,1,649,,,,
0.33380964398384094,1,699,,,,
0.6501575112342834,1,749,,,,
0.47952526807785034,1,799,,,,
0.5387123227119446,1,849,,,,
0.5981583595275879,1,899,,,,
,1,899,0.46178343892097473,0.7975000143051147,,
,1,899,,,0.7848610877990723,
0.44021064043045044,2,949,,,,
0.30952394008636475,2,999,,,,
0.5092924237251282,2,1049,,,,
0.5574896335601807,2,1099,,,,
0.4125490188598633,2,1149,,,,
0.5186342597007751,2,1199,,,,
0.35895460844039917,2,1249,,,,
0.3504204750061035,2,1299,,,,
0.4299769103527069,2,1349,,,,
,2,1349,0.4313032627105713,0.8199999928474426,,
,2,1349,,,0.8100694417953491,
0.27767813205718994,3,1399,,,,
0.3572126626968384,3,1449,,,,
0.3628760278224945,3,1499,,,,
0.3404465317726135,3,1549,,,,
0.6822940707206726,3,1599,,,,
0.2630404829978943,3,1649,,,,
0.28212761878967285,3,1699,,,,
0.37523069977760315,3,1749,,,,
0.2856983244419098,3,1799,,,,
,3,1799,0.4262346923351288,0.8118749856948853,,
,3,1799,,,0.8225694298744202,
0.5593899488449097,4,1849,,,,
0.2665383815765381,4,1899,,,,
0.6368439197540283,4,1949,,,,
0.23567616939544678,4,1999,,,,
0.29954957962036133,4,2049,,,,
0.5115099549293518,4,2099,,,,
0.4343586564064026,4,2149,,,,
0.19971372187137604,4,2199,,,,
0.5240777730941772,4,2249,,,,
,4,2249,0.42089855670928955,0.8193749785423279,,
,4,2249,,,0.8327083587646484,
0.23334550857543945,5,2299,,,,
0.5261415839195251,5,2349,,,,
0.26316559314727783,5,2399,,,,
0.5526710748672485,5,2449,,,,
0.29291239380836487,5,2499,,,,
0.6967763900756836,5,2549,,,,
0.269203782081604,5,2599,,,,
0.4331534802913666,5,2649,,,,
0.3818417489528656,5,2699,,,,
,5,2699,0.4140087366104126,0.8306249976158142,,
,5,2699,,,0.8448610901832581,
0.39508283138275146,6,2749,,,,
0.4919569492340088,6,2799,,,,
0.3310817778110504,6,2849,,,,
0.4174596667289734,6,2899,,,,
0.31360286474227905,6,2949,,,,
0.385157972574234,6,2999,,,,
0.5081408023834229,6,3049,,,,
0.3970620930194855,6,3099,,,,
0.36834344267845154,6,3149,,,,
,6,3149,0.4303882122039795,0.8199999928474426,,
,6,3149,,,0.8480555415153503,
0.320997416973114,7,3199,,,,
0.36898523569107056,7,3249,,,,
0.4149315357208252,7,3299,,,,
0.31450796127319336,7,3349,,,,
0.23663178086280823,7,3399,,,,
0.27218326926231384,7,3449,,,,
0.22296512126922607,7,3499,,,,
0.37108510732650757,7,3549,,,,
0.37381553649902344,7,3599,,,,
,7,3599,0.43043187260627747,0.8162500262260437,,
,7,3599,,,0.8484027981758118,
0.3635729253292084,8,3649,,,,
0.6274402737617493,8,3699,,,,
0.3721100986003876,8,3749,,,,
0.22795899212360382,8,3799,,,,
0.4043041169643402,8,3849,,,,
0.7315694093704224,8,3899,,,,
0.6679159998893738,8,3949,,,,
0.24995793402194977,8,3999,,,,
0.2057310938835144,8,4049,,,,
,8,4049,0.4092971682548523,0.8218749761581421,,
,8,4049,,,0.8577777743339539,
0.39536747336387634,9,4099,,,,
0.3962531089782715,9,4149,,,,
0.5159010291099548,9,4199,,,,
0.3198029696941376,9,4249,,,,
0.12672550976276398,9,4299,,,,
0.333316445350647,9,4349,,,,
0.32122471928596497,9,4399,,,,
0.35445526242256165,9,4449,,,,
0.5931415557861328,9,4499,,,,
,9,4499,0.42346611618995667,0.8337500095367432,,
,9,4499,,,0.8639583587646484,
0.28937652707099915,10,4549,,,,
0.1634744256734848,10,4599,,,,
0.5531167387962341,10,4649,,,,
0.5773195028305054,10,4699,,,,
0.32601597905158997,10,4749,,,,
0.46591007709503174,10,4799,,,,
0.22272402048110962,10,4849,,,,
0.39181753993034363,10,4899,,,,
0.22460494935512543,10,4949,,,,
,10,4949,0.41339755058288574,0.8318750262260437,,
,10,4949,,,0.8607639074325562,
0.29025253653526306,11,4999,,,,
0.18062317371368408,11,5049,,,,
0.30772268772125244,11,5099,,,,
0.2766663134098053,11,5149,,,,
0.4265621304512024,11,5199,,,,
0.39713576436042786,11,5249,,,,
0.4757411777973175,11,5299,,,,
0.4121512770652771,11,5349,,,,
0.17354075610637665,11,5399,,,,
,11,5399,0.4309823513031006,0.8343750238418579,,
,11,5399,,,0.8655555844306946,
0.4660945236682892,12,5449,,,,
0.19741290807724,12,5499,,,,
0.23621849715709686,12,5549,,,,
0.49723562598228455,12,5599,,,,
0.4159829914569855,12,5649,,,,
0.280900776386261,12,5699,,,,
0.2670280635356903,12,5749,,,,
0.45896100997924805,12,5799,,,,
0.24812763929367065,12,5849,,,,
,12,5849,0.4303103983402252,0.8237500190734863,,
,12,5849,,,0.867638885974884,
0.2556533217430115,13,5899,,,,
0.48093971610069275,13,5949,,,,
0.34371083974838257,13,5999,,,,
0.7103487849235535,13,6049,,,,
0.2999054789543152,13,6099,,,,
0.19732822477817535,13,6149,,,,
0.2082500159740448,13,6199,,,,
0.2921857535839081,13,6249,,,,
0.26625311374664307,13,6299,,,,
,13,6299,0.4386213719844818,0.8231250047683716,,
,13,6299,,,0.8723611235618591,
0.30715176463127136,14,6349,,,,
0.34652581810951233,14,6399,,,,
0.6000397205352783,14,6449,,,,
0.4502880573272705,14,6499,,,,
0.18868117034435272,14,6549,,,,
0.3127763569355011,14,6599,,,,
0.43090537190437317,14,6649,,,,
0.3551303446292877,14,6699,,,,
0.16590867936611176,14,6749,,,,
,14,6749,0.42797011137008667,0.8393750190734863,,
,14,6749,,,0.8689583539962769,
0.23988932371139526,15,6799,,,,
0.3516874313354492,15,6849,,,,
0.3395562171936035,15,6899,,,,
0.27466845512390137,15,6949,,,,
0.5562217831611633,15,6999,,,,
0.21136701107025146,15,7049,,,,
0.29836735129356384,15,7099,,,,
0.25944265723228455,15,7149,,,,
0.3537505567073822,15,7199,,,,
,15,7199,0.46839749813079834,0.8224999904632568,,
,15,7199,,,0.8721528053283691,
0.36894071102142334,16,7249,,,,
0.265973836183548,16,7299,,,,
0.28131455183029175,16,7349,,,,
0.21938003599643707,16,7399,,,,
0.5497652292251587,16,7449,,,,
0.19767442345619202,16,7499,,,,
0.1769104301929474,16,7549,,,,
0.45842045545578003,16,7599,,,,
0.18328392505645752,16,7649,,,,
,16,7649,0.41217800974845886,0.8324999809265137,,
,16,7649,,,0.8793055415153503,
0.2885472774505615,17,7699,,,,
0.34546974301338196,17,7749,,,,
0.383914053440094,17,7799,,,,
0.285351425409317,17,7849,,,,
0.5770996809005737,17,7899,,,,
0.44682177901268005,17,7949,,,,
0.5562129020690918,17,7999,,,,
0.20288094878196716,17,8049,,,,
0.42586711049079895,17,8099,,,,
,17,8099,0.45484694838523865,0.8193749785423279,,
,17,8099,,,0.8761110901832581,
0.22085168957710266,18,8149,,,,
0.36309191584587097,18,8199,,,,
0.2915981411933899,18,8249,,,,
0.2756837010383606,18,8299,,,,
0.1963203251361847,18,8349,,,,
0.14856556057929993,18,8399,,,,
0.3402825593948364,18,8449,,,,
0.293756365776062,18,8499,,,,
0.19394069910049438,18,8549,,,,
,18,8549,0.4284144937992096,0.8393750190734863,,
,18,8549,,,0.8776388764381409,
0.20248158276081085,19,8599,,,,
0.12342508882284164,19,8649,,,,
0.15210680663585663,19,8699,,,,
0.28754809498786926,19,8749,,,,
0.4464157223701477,19,8799,,,,
0.13921186327934265,19,8849,,,,
0.2870880961418152,19,8899,,,,
0.16483697295188904,19,8949,,,,
0.27729687094688416,19,8999,,,,
,19,8999,0.41337573528289795,0.8431249856948853,,
,19,8999,,,0.8833333253860474,
0.32186946272850037,20,9049,,,,
0.2158377319574356,20,9099,,,,
0.5556906461715698,20,9149,,,,
0.25493720173835754,20,9199,,,,
0.44031527638435364,20,9249,,,,
0.42516183853149414,20,9299,,,,
0.5553317666053772,20,9349,,,,
0.056245073676109314,20,9399,,,,
0.3224683403968811,20,9449,,,,
,20,9449,0.44353529810905457,0.8356249928474426,,
,20,9449,,,0.8928472399711609,
0.2877201735973358,21,9499,,,,
0.30082497000694275,21,9549,,,,
0.06723406910896301,21,9599,,,,
0.26170584559440613,21,9649,,,,
0.36211568117141724,21,9699,,,,
0.42706650495529175,21,9749,,,,
0.34518009424209595,21,9799,,,,
0.22580426931381226,21,9849,,,,
0.19133129715919495,21,9899,,,,
,21,9899,0.44634100794792175,0.8318750262260437,,
,21,9899,,,0.8884027600288391,
0.10319267958402634,22,9949,,,,
0.48335522413253784,22,9999,,,,
0.24145996570587158,22,10049,,,,
0.24120120704174042,22,10099,,,,
0.27926379442214966,22,10149,,,,
0.1786867380142212,22,10199,,,,
0.23173823952674866,22,10249,,,,
0.39769360423088074,22,10299,,,,
0.39844390749931335,22,10349,,,,
,22,10349,0.46714290976524353,0.831250011920929,,
,22,10349,,,0.8898611068725586,
0.34807953238487244,23,10399,,,,
0.5358104705810547,23,10449,,,,
0.1349998116493225,23,10499,,,,
0.253261923789978,23,10549,,,,
0.2979423701763153,23,10599,,,,
0.1437271535396576,23,10649,,,,
0.4661562144756317,23,10699,,,,
0.2865217924118042,23,10749,,,,
0.09886519610881805,23,10799,,,,
,23,10799,0.4361855983734131,0.8293750286102295,,
,23,10799,,,0.8952777981758118,
0.3257739543914795,24,10849,,,,
0.21121039986610413,24,10899,,,,
0.14947284758090973,24,10949,,,,
0.4866017997264862,24,10999,,,,
0.3160838484764099,24,11049,,,,
0.2519095242023468,24,11099,,,,
0.19415351748466492,24,11149,,,,
0.14027617871761322,24,11199,,,,
0.25799402594566345,24,11249,,,,
,24,11249,0.48605355620384216,0.8399999737739563,,
,24,11249,,,0.8952083587646484,
0.12208200246095657,25,11299,,,,
0.41108351945877075,25,11349,,,,
0.21944989264011383,25,11399,,,,
0.3737545311450958,25,11449,,,,
0.3770613670349121,25,11499,,,,
0.21720267832279205,25,11549,,,,
0.38480472564697266,25,11599,,,,
0.19156329333782196,25,11649,,,,
0.1253269910812378,25,11699,,,,
,25,11699,0.47667381167411804,0.8443750143051147,,
,25,11699,,,0.8989583253860474,
0.18210159242153168,26,11749,,,,
0.07955742627382278,26,11799,,,,
0.3268270492553711,26,11849,,,,
0.20430617034435272,26,11899,,,,
0.2959289848804474,26,11949,,,,
0.2829006016254425,26,11999,,,,
0.19642136991024017,26,12049,,,,
0.4309229552745819,26,12099,,,,
0.4386664927005768,26,12149,,,,
,26,12149,0.48406463861465454,0.8293750286102295,,
,26,12149,,,0.8954861164093018,
0.19242152571678162,27,12199,,,,
0.1428781896829605,27,12249,,,,
0.2959100008010864,27,12299,,,,
0.4861803948879242,27,12349,,,,
0.16279509663581848,27,12399,,,,
0.21619240939617157,27,12449,,,,
0.30890169739723206,27,12499,,,,
0.34691932797431946,27,12549,,,,
0.26338475942611694,27,12599,,,,
,27,12599,0.5146253705024719,0.8100000023841858,,
,27,12599,,,0.8980555534362793,
0.14309635758399963,28,12649,,,,
0.0760936439037323,28,12699,,,,
0.17535673081874847,28,12749,,,,
0.12926892936229706,28,12799,,,,
0.12396038323640823,28,12849,,,,
0.20042450726032257,28,12899,,,,
0.08649376034736633,28,12949,,,,
0.32102707028388977,28,12999,,,,
0.256809264421463,28,13049,,,,
,28,13049,0.49135062098503113,0.8331249952316284,,
,28,13049,,,0.8992360830307007,
0.2373552769422531,29,13099,,,,
0.14137305319309235,29,13149,,,,
0.29974961280822754,29,13199,,,,
0.34024810791015625,29,13249,,,,
0.24624650180339813,29,13299,,,,
0.10092906653881073,29,13349,,,,
0.09426343441009521,29,13399,,,,
0.20143947005271912,29,13449,,,,
0.16006319224834442,29,13499,,,,
,29,13499,0.4588490426540375,0.840624988079071,,
,29,13499,,,0.9040971994400024,
0.4260382056236267,30,13549,,,,
0.24817050993442535,30,13599,,,,
0.2936578691005707,30,13649,,,,
0.19631242752075195,30,13699,,,,
0.11302880197763443,30,13749,,,,
0.26402685046195984,30,13799,,,,
0.3560321629047394,30,13849,,,,
0.2990133762359619,30,13899,,,,
0.17075778543949127,30,13949,,,,
,30,13949,0.45715200901031494,0.8243749737739563,,
,30,13949,,,0.9034722447395325,
0.3251858353614807,31,13999,,,,
0.052734147757291794,31,14049,,,,
0.09905533492565155,31,14099,,,,
0.2968657910823822,31,14149,,,,
0.4603659510612488,31,14199,,,,
0.4809185862541199,31,14249,,,,
0.609697163105011,31,14299,,,,
0.2363702356815338,31,14349,,,,
0.23179055750370026,31,14399,,,,
,31,14399,0.5009267330169678,0.8362500071525574,,
,31,14399,,,0.9077083468437195,
0.13626693189144135,32,14449,,,,
0.36330363154411316,32,14499,,,,
0.14310353994369507,32,14549,,,,
0.10090766102075577,32,14599,,,,
0.2725522518157959,32,14649,,,,
0.20202697813510895,32,14699,,,,
0.2913089990615845,32,14749,,,,
0.2566099464893341,32,14799,,,,
0.1789357215166092,32,14849,,,,
,32,14849,0.5123443007469177,0.8343750238418579,,
,32,14849,,,0.9081249833106995,
0.0901908278465271,33,14899,,,,
0.22880183160305023,33,14949,,,,
0.13815630972385406,33,14999,,,,
0.1848059743642807,33,15049,,,,
0.2746134102344513,33,15099,,,,
0.07528584450483322,33,15149,,,,
0.16679492592811584,33,15199,,,,
0.4919627606868744,33,15249,,,,
0.18446165323257446,33,15299,,,,
,33,15299,0.4549107253551483,0.8450000286102295,,
,33,15299,,,0.9114583134651184,
0.16152800619602203,34,15349,,,,
0.10748426616191864,34,15399,,,,
0.13824744522571564,34,15449,,,,
0.3476411998271942,34,15499,,,,
0.14587633311748505,34,15549,,,,
0.22558337450027466,34,15599,,,,
0.09016818553209305,34,15649,,,,
0.09076516330242157,34,15699,,,,
0.35047048330307007,34,15749,,,,
,34,15749,0.5167490839958191,0.8368750214576721,,
,34,15749,,,0.9117361307144165,
0.14214231073856354,35,15799,,,,
0.2973520755767822,35,15849,,,,
0.11955126374959946,35,15899,,,,
0.11538577079772949,35,15949,,,,
0.40968525409698486,35,15999,,,,
0.09746990352869034,35,16049,,,,
0.36901870369911194,35,16099,,,,
0.13390468060970306,35,16149,,,,
0.4149748384952545,35,16199,,,,
,35,16199,0.5499456524848938,0.8212500214576721,,
,35,16199,,,0.9157639145851135,
0.20611532032489777,36,16249,,,,
0.14324955642223358,36,16299,,,,
0.2397598922252655,36,16349,,,,
0.13919197022914886,36,16399,,,,
0.21473240852355957,36,16449,,,,
0.09159742295742035,36,16499,,,,
0.11345791816711426,36,16549,,,,
0.20916183292865753,36,16599,,,,
0.15295378863811493,36,16649,,,,
,36,16649,0.4855442941188812,0.8337500095367432,,
,36,16649,,,0.9143750071525574,
0.34776294231414795,37,16699,,,,
0.2167607545852661,37,16749,,,,
0.2609829306602478,37,16799,,,,
0.09058383852243423,37,16849,,,,
0.26802772283554077,37,16899,,,,
0.10110099613666534,37,16949,,,,
0.46762293577194214,37,16999,,,,
0.26758840680122375,37,17049,,,,
0.2210990935564041,37,17099,,,,
,37,17099,0.5141002535820007,0.8450000286102295,,
,37,17099,,,0.9169444441795349,
0.13315080106258392,38,17149,,,,
0.2972792387008667,38,17199,,,,
0.18352313339710236,38,17249,,,,
0.46194154024124146,38,17299,,,,
0.3103610575199127,38,17349,,,,
0.1831052452325821,38,17399,,,,
0.09977038949728012,38,17449,,,,
0.11907802522182465,38,17499,,,,
0.10767054557800293,38,17549,,,,
,38,17549,0.572233259677887,0.828125,,
